ASF,FG,MN,ED,INV_LOG,ND,STD,Y
1,0,1,0.981930205,0.379629793,0,0.747424759,1
1,0,1,1,0.381624658,0.090416309,1,1
1,0,0.85937485,0,0.379494145,0,0.700856296,1
1,0,0,0,0.37919633,0,0,1
1,0,1,0.411582484,0.379708963,0,1,1
0,0,0,0,0.377257349,0,0,1
1,0,0.44804646,0,0.380264618,0,0.063086945,1
1,0,0,0,0.378274111,0,0,1
1,0,0.500604541,0,0.380451892,0,0.801222535,1
1,0,0.199291425,0,0.379753618,0,1,1
1,0,0,0,0.381101219,0,0,1
1,0,0,0,0.37938575,0,0,1
1,0,1,0,0.381458897,0,0.630778977,1
1,0,1,0.371550318,0.380739804,0,1,1
1,0,0,0,0.378797127,0,0,1
1,0,0.630671901,0,0.378492294,0,0.328033468,1
1,0,0,0,0.377209556,0,0,1
1,0,0.280327274,0,0.379347064,0,0.126069806,1
1,0,1,1,0.380797898,0,1,1
1,0,1,0.620991548,0.381943376,0,1,1
0,1,0,0,0.38695156,1,0,0
1,0,1,0.957146746,0.380829558,0,0.987114212,1
1,0,1,1,0.380937935,0,1,1
1,0,1,1,0.381056745,0,0.974137651,1
1,0,1,1,0.381271398,0,1,1
1,0,0.635178773,0.764714322,0.380997004,0,0.234091638,1
1,0,0.107847429,0.058170635,0.381101898,0,0,1
1,0,0.485701301,0.401390102,0.381018329,0,0.478733025,1
1,0,0.673349078,0.469821627,0.381233355,0,0.789688282,1
1,0,0,0,0.380920871,0,0.244302053,1
1,0,1,1,0.38094855,0,1,1
1,0,1,1,0.381134195,0,1,1
1,0,1,0.761165357,0.380637553,0,1,1
1,0,0.877129853,0.64717243,0.380754163,0,0.822403117,1
1,0,0.53059054,0.435430847,0.381237159,0,0.270840358,1
1,0,1,0.943722088,0.380829276,0,1,1
1,0,0.410238519,0.255785487,0.381102442,0,0.394667007,1
1,0,1,1,0.380541931,0,1,1
1,0,1,1,0.381079463,0,1,1
1,0,1,1,0.380740172,0,1,1
1,0,1,1,0.381617877,0,1,1
0,0,0,0,0.380734046,0,0,1
1,0,0.574924776,0.519188656,0.380946906,0,0.212460148,1
1,0,1,1,0.380742239,0,1,1
1,0,0.74731391,0.671985292,0.380758238,0,0.301815075,1
1,0,0.230203441,0.209654207,0.380583033,0,0.214485896,1
0,1,0,0,0.38730284,1,0,0
1,0,0.938397856,1,0.381579638,0,0.272964793,1
1,0,1,1,0.382242536,0,1,1
1,0,1,1,0.382150492,0,1,1
1,0,0,0,0.381968466,0,0,1
1,0,0,0,0.381845459,0,0.145382548,1
1,0,0.147987506,0.573354793,0.381849675,0,0.000255493,1
1,0,0,0,0.381919405,0,0,1
1,0,1,1,0.381572488,0,1,1
1,0,0.167221286,0.219645143,0.381722,0,0.362843579,1
1,0,0.299249744,0.55979452,0.381819419,0,0.061008105,1
1,0,1,1,0.381671781,0,1,1
1,0,1,1,0.382081042,0,0.744646473,1
1,0,0.735032527,0.526064058,0.382127295,0,0.652728733,1
1,0,0.605856354,0.703565394,0.382185015,0,1,1
1,0,1,1,0.38178227,0,1,1
1,0,1,1,0.381589171,0,0.814592058,1
1,0,0.485249717,0.531499463,0.382065558,0,0.553137143,1
1,0,0.777984184,1,0.381581958,0,0.41835835,1
0,0,0,0,0.381603962,0,0,1
1,0,0.311176177,0.712311032,0.381448328,0,0,1
1,0,0,0,0.38203522,0,0,1
1,0,0,0,0.38174504,0,0.247327325,1
1,0,1,1,0.381712391,0,1,1
1,0,0.707569491,0.986425389,0.382330997,0,1,1
1,0,0.367488598,0.666095773,0.381866598,0,0,1
0,1,0,0,0.387854933,1,0,0
1,0,0,0,0.38234788,0,0,1
1,0,0,0,0.382625038,0,0,1
1,0,0,0,0.382657284,0,0,1
1,0,0,0,0.382626007,0,0.146161609,1
1,0,0,0,0.382711865,0,0.4130971,1
0,0,0,0,0.382572055,0,0,1
1,0,0,0,0.382314796,0,0,1
1,0,0.497881796,0.214527532,0.382652989,0,0.55466383,1
1,0,0,0,0.382344684,0,0,1
1,0,0,0,0.38218736,0,0,1
1,0,0.920477893,1,0.382449655,0,0.272471234,1
1,0,0,0,0.382553204,0,0,1
1,0,1,1,0.38188974,0,1,1
1,0,1,1,0.382394842,0,1,1
1,0,0.463193134,0.535211398,0.382343703,0,0.556313312,1
1,0,0.976177366,0.485582503,0.382220613,0,0.874758091,1
1,0,0.106399083,0.26019247,0.382241626,0,0,1
1,0,0.758763084,0.142172888,0.382321432,0,1,1
1,0,0,0,0.382495297,0,0.553145182,1
1,0,0.130014946,0,0.382419169,0,0.332940289,1
1,0,0,0.00559699,0.382438727,0,0,1
1,0,0.799235923,0.814106985,0.382380742,0,0.851510022,1
1,0,1,1,0.382164335,0,1,1
1,0,1,1,0.38253017,0,1,1
1,0,0,0,0.382068436,0,0,1
0,1,0,0,0.388760485,1,0,0
1,0,0.398016951,0.279313123,0.382468024,0,0.595433376,1
1,0,1,0.913391842,0.382854825,0,1,1
1,0,1,1,0.382371189,0,1,1
1,0,1,1,0.382759935,0,1,1
1,0,1,1,0.382959374,0,1,1
1,0,0.348190708,0.493874677,0.38258281,0,0.054666206,1
1,0,0.602922157,0.62460609,0.383081296,0,0.577534998,1
1,0,0,0,0.382573803,0,0.040889133,1
1,0,0,0,0.382612527,0,0,1
1,0,0.958068895,0.42733947,0.382737992,0,0.853644671,1
1,0,0.887304448,0.924424666,0.38225663,0,0.629236748,1
1,0,1,1,0.382642957,0,0.342363341,1
1,0,0,0,0.382401224,0,0,1
1,0,0.379500493,0.718460746,0.382494727,0,0,1
1,0,0.917233834,0.821648127,0.382541334,0,0.388281601,1
1,0,0.688574014,0.820109985,0.382527627,0,0.614775057,1
1,0,0.882619487,1,0.38219071,0,0.624441515,1
1,0,1,0.8065383,0.383011909,0,1,1
1,0,0,0,0.382855315,0,0,1
1,0,0.048409572,0.016385053,0.383403162,0,0.543741827,1
1,0,0.609653387,0.477186413,0.382674431,0,0.235507251,1
1,0,0,0.205649851,0.382625781,0,0,1
1,0,1,0.807208035,0.382894349,0,1,1
1,0,0.495208544,0.485866672,0.382636742,0,0.049566433,1
0,0,0,0,0.382362988,0,0,1
0,1,0,0,0.388711243,1,0,0
1,0,0.414349789,0.227643949,0.383752757,0,0.99458506,1
1,0,0.201009624,0.115464663,0.384073934,0,0.218489396,1
1,0,0.932519252,0.869620262,0.384126468,0,1,1
1,0,0,0,0.384011854,0,0,1
1,0,0.742318453,0.820492604,0.383996214,0,1,1
1,0,0.91463419,0.880441677,0.38348607,0,0.821575037,1
1,0,0.643394794,0.460134914,0.383907838,0,0.877330602,1
1,0,0,0,0.384026007,0,0,1
1,0,0,0,0.383778592,0,0,1
1,0,0,0,0.383883685,0,0,1
1,0,0,0,0.383935411,0,0,1
1,0,0,0,0.383748219,0,0,1
1,0,1,0.828709858,0.384278614,0,1,1
1,0,1,1,0.384042358,0,1,1
1,0,0.138547622,0.169206854,0.383546247,0,0.535438265,1
1,0,0.469587845,0.392417083,0.38349419,0,0.827537293,1
1,0,0,0,0.383944972,0,0.289749158,1
1,0,0,0,0.383741087,0,0,1
1,0,0,0,0.383772095,0,0,1
0,0,0,0,0.383906392,0,0,1
1,0,1,1,0.383796685,0,1,1
1,0,0,0,0.384231568,0,0,1
1,0,0.812296245,0.723998402,0.384340615,0,1,1
1,0,0,0,0.383890073,0,0,1
1,0,0,0,0.383452206,0,0,1
0,1,0,0,0.386399934,1,0,0
1,0,1,1,0.381004344,0,1,1
1,0,1,1,0.381253892,0,1,1
1,0,1,1,0.381485329,0,1,1
1,0,0.794364099,0.004966676,0.38131993,0,0.417677496,1
1,0,1,0.654892649,0.380660209,0,1,1
1,0,1,0.981930205,0.379629793,0,0.747424759,1
1,0,1,1,0.381624658,0.090416309,1,1
1,0,0.85937485,0,0.379494145,0,0.700856296,1
1,0,0,0,0.37919633,0,0,1
1,0,1,0.411582484,0.379708963,0,1,1
0,0,0,0,0.377257349,0,0,1
1,0,0.44804646,0,0.380264618,0,0.063086945,1
1,0,0,0,0.378274111,0,0,1
1,0,0.500604541,0,0.380451892,0,0.801222535,1
1,0,0.199291425,0,0.379753618,0,1,1
1,0,0,0,0.381101219,0,0,1
1,0,0,0,0.37938575,0,0,1
1,0,1,0,0.381458897,0,0.630778977,1
1,0,1,0.371550318,0.380739804,0,1,1
1,0,0,0,0.378797127,0,0,1
1,0,0.630671901,0,0.378492294,0,0.328033468,1
1,0,0,0,0.377209556,0,0,1
1,0,0.280327274,0,0.379347064,0,0.126069806,1
1,0,1,1,0.380797898,0,1,1
1,0,1,0.620991548,0.381943376,0,1,1
0,1,0,0,0.38695156,1,0,0
1,0,1,0.957146746,0.380829558,0,0.987114212,1
1,0,1,1,0.380937935,0,1,1
1,0,1,1,0.381056745,0,0.974137651,1
1,0,1,1,0.381271398,0,1,1
1,0,0.635178773,0.764714322,0.380997004,0,0.234091638,1
1,0,0.107847429,0.058170635,0.381101898,0,0,1
1,0,0.485701301,0.401390102,0.381018329,0,0.478733025,1
1,0,0.673349078,0.469821627,0.381233355,0,0.789688282,1
1,0,0,0,0.380920871,0,0.244302053,1
1,0,1,1,0.38094855,0,1,1
1,0,1,1,0.381134195,0,1,1
1,0,1,0.761165357,0.380637553,0,1,1
1,0,0.877129853,0.64717243,0.380754163,0,0.822403117,1
1,0,0.53059054,0.435430847,0.381237159,0,0.270840358,1
1,0,1,0.943722088,0.380829276,0,1,1
1,0,0.410238519,0.255785487,0.381102442,0,0.394667007,1
1,0,1,1,0.380541931,0,1,1
1,0,1,1,0.381079463,0,1,1
1,0,1,1,0.380740172,0,1,1
1,0,1,1,0.381617877,0,1,1
0,0,0,0,0.380734046,0,0,1
1,0,0.574924776,0.519188656,0.380946906,0,0.212460148,1
1,0,1,1,0.380742239,0,1,1
1,0,0.74731391,0.671985292,0.380758238,0,0.301815075,1
1,0,0.230203441,0.209654207,0.380583033,0,0.214485896,1
0,1,0,0,0.38730284,1,0,0
1,0,0.938397856,1,0.381579638,0,0.272964793,1
1,0,1,1,0.382242536,0,1,1
1,0,1,1,0.382150492,0,1,1
1,0,0,0,0.381968466,0,0,1
1,0,0,0,0.381845459,0,0.145382548,1
1,0,0.147987506,0.573354793,0.381849675,0,0.000255493,1
1,0,0,0,0.381919405,0,0,1
1,0,1,1,0.381572488,0,1,1
1,0,0.167221286,0.219645143,0.381722,0,0.362843579,1
1,0,0.299249744,0.55979452,0.381819419,0,0.061008105,1
1,0,1,1,0.381671781,0,1,1
1,0,1,1,0.382081042,0,0.744646473,1
1,0,0.735032527,0.526064058,0.382127295,0,0.652728733,1
1,0,0.605856354,0.703565394,0.382185015,0,1,1
1,0,1,1,0.38178227,0,1,1
1,0,1,1,0.381589171,0,0.814592058,1
1,0,0.485249717,0.531499463,0.382065558,0,0.553137143,1
1,0,0.777984184,1,0.381581958,0,0.41835835,1
0,0,0,0,0.381603962,0,0,1
1,0,0.311176177,0.712311032,0.381448328,0,0,1
1,0,0,0,0.38203522,0,0,1
1,0,0,0,0.38174504,0,0.247327325,1
1,0,1,1,0.381712391,0,1,1
1,0,0.707569491,0.986425389,0.382330997,0,1,1
1,0,0.367488598,0.666095773,0.381866598,0,0,1
0,1,0,0,0.387854933,1,0,0
1,0,0,0,0.38234788,0,0,1
1,0,0,0,0.382625038,0,0,1
1,0,0,0,0.382657284,0,0,1
1,0,0,0,0.382626007,0,0.146161609,1
1,0,0,0,0.382711865,0,0.4130971,1
0,0,0,0,0.382572055,0,0,1
1,0,0,0,0.382314796,0,0,1
1,0,0.497881796,0.214527532,0.382652989,0,0.55466383,1
1,0,0,0,0.382344684,0,0,1
1,0,0,0,0.38218736,0,0,1
1,0,0.920477893,1,0.382449655,0,0.272471234,1
1,0,0,0,0.382553204,0,0,1
1,0,1,1,0.38188974,0,1,1
1,0,1,1,0.382394842,0,1,1
1,0,0.463193134,0.535211398,0.382343703,0,0.556313312,1
1,0,0.976177366,0.485582503,0.382220613,0,0.874758091,1
1,0,0.106399083,0.26019247,0.382241626,0,0,1
1,0,0.758763084,0.142172888,0.382321432,0,1,1
1,0,0,0,0.382495297,0,0.553145182,1
1,0,0.130014946,0,0.382419169,0,0.332940289,1
1,0,0,0.00559699,0.382438727,0,0,1
1,0,0.799235923,0.814106985,0.382380742,0,0.851510022,1
1,0,1,1,0.382164335,0,1,1
1,0,1,1,0.38253017,0,1,1
1,0,0,0,0.382068436,0,0,1
0,1,0,0,0.388760485,1,0,0
1,0,0.398016951,0.279313123,0.382468024,0,0.595433376,1
1,0,1,0.913391842,0.382854825,0,1,1
1,0,1,1,0.382371189,0,1,1
1,0,1,1,0.382759935,0,1,1
1,0,1,1,0.382959374,0,1,1
1,0,0.348190708,0.493874677,0.38258281,0,0.054666206,1
1,0,0.602922157,0.62460609,0.383081296,0,0.577534998,1
1,0,0,0,0.382573803,0,0.040889133,1
1,0,0,0,0.382612527,0,0,1
1,0,0.958068895,0.42733947,0.382737992,0,0.853644671,1
1,0,0.887304448,0.924424666,0.38225663,0,0.629236748,1
1,0,1,1,0.382642957,0,0.342363341,1
1,0,0,0,0.382401224,0,0,1
1,0,0.379500493,0.718460746,0.382494727,0,0,1
1,0,0.917233834,0.821648127,0.382541334,0,0.388281601,1
1,0,0.688574014,0.820109985,0.382527627,0,0.614775057,1
1,0,0.882619487,1,0.38219071,0,0.624441515,1
1,0,1,0.8065383,0.383011909,0,1,1
1,0,0,0,0.382855315,0,0,1
1,0,0.048409572,0.016385053,0.383403162,0,0.543741827,1
1,0,0.609653387,0.477186413,0.382674431,0,0.235507251,1
1,0,0,0.205649851,0.382625781,0,0,1
1,0,1,0.807208035,0.382894349,0,1,1
1,0,0.495208544,0.485866672,0.382636742,0,0.049566433,1
0,0,0,0,0.382362988,0,0,1
0,1,0,0,0.388711243,1,0,0
1,0,0.414349789,0.227643949,0.383752757,0,0.99458506,1
1,0,0.201009624,0.115464663,0.384073934,0,0.218489396,1
1,0,0.932519252,0.869620262,0.384126468,0,1,1
1,0,0,0,0.384011854,0,0,1
1,0,0.742318453,0.820492604,0.383996214,0,1,1
1,0,0.91463419,0.880441677,0.38348607,0,0.821575037,1
1,0,0.643394794,0.460134914,0.383907838,0,0.877330602,1
1,0,0,0,0.384026007,0,0,1
1,0,0,0,0.383778592,0,0,1
1,0,0,0,0.383883685,0,0,1
1,0,0,0,0.383935411,0,0,1
1,0,0,0,0.383748219,0,0,1
1,0,1,0.828709858,0.384278614,0,1,1
1,0,1,1,0.384042358,0,1,1
1,0,0.138547622,0.169206854,0.383546247,0,0.535438265,1
1,0,0.469587845,0.392417083,0.38349419,0,0.827537293,1
1,0,0,0,0.383944972,0,0.289749158,1
1,0,0,0,0.383741087,0,0,1
1,0,0,0,0.383772095,0,0,1
0,0,0,0,0.383906392,0,0,1
1,0,1,1,0.383796685,0,1,1
1,0,0,0,0.384231568,0,0,1
1,0,0.812296245,0.723998402,0.384340615,0,1,1
1,0,0,0,0.383890073,0,0,1
1,0,0,0,0.383452206,0,0,1
0,1,0,0,0.388882477,1,0,0
1,0,1,1,0.385041187,0,1,1
1,0,1,1,0.384853145,0,1,1
1,0,1,1,0.384680579,0,1,1
1,0,1,1,0.385375571,0,1,1
1,0,1,1,0.384811829,0,1,1
1,0,1,1,0.384652291,0,0.943389328,1
1,0,1,1,0.384577138,0,1,1
1,0,1,1,0.384500751,0,1,1
1,0,1,1,0.384641153,0,1,1
1,0,0.613275709,0.607053325,0.384592061,0,0.523728027,1
1,0,0.943782736,0.712845221,0.384733293,0,0.878327087,1
1,0,0.903133057,0.787209761,0.384631161,0,0.83941657,1
1,0,1,1,0.384307328,0,0.771390978,1
1,0,1,1,0.384634995,0,1,1
1,0,1,1,0.385123453,0,1,1
1,0,0.754867934,0.669764155,0.3847234,0,0.820213786,1
1,0,1,1,0.384684547,0,1,1
1,0,0,0.062163462,0.38457273,0,0,1
1,0,0.977692298,0.816699484,0.384693669,0,0.79918697,1
1,0,1,1,0.384721281,0,1,1
0,0,0,0,0.384547965,0,0,1
1,0,1,1,0.38457673,0,0.918689826,1
1,0,0.672704055,0.611623583,0.384235873,0,0.888182692,1
1,0,0.514256528,0.518645606,0.384412914,0,0.629385395,1
1,0,1,1,0.384719902,0,1,1
0,1,0,0,0.389258992,1,0,0
1,0,1,1,0.384955263,0,0.989345021,1
1,0,1,1,0.385260387,0,0.450195579,1
1,0,0,0,0.385770503,0,0,1
1,0,1,1,0.3855851,0,1,1
1,0,1,1,0.385239099,0,0.209338301,1
1,0,1,1,0.385343043,0,1,1
1,0,1,1,0.385038913,0,0.874895621,1
1,0,1,1,0.385072963,0,1,1
1,0,1,1,0.384851029,0,1,1
1,0,1,1,0.38520962,0,1,1
1,0,1,1,0.385040235,0,1,1
1,0,0,0,0.385142256,0,0,1
1,0,1,1,0.384797599,0,0.2999144,1
1,0,0,0,0.385159035,0,0,1
1,0,1,1,0.38497725,0,0,1
1,0,0.162879403,0.270006574,0.385614083,0,0,1
0,0,0,0,0.385187101,0,0,1
1,0,0,0,0.385179794,0,0,1
1,0,0.433017156,0.699925988,0.385070284,0,0,1
1,0,1,1,0.385312422,0,0.540154459,1
1,0,0,0,0.385416749,0,0,1
1,0,0.934421967,0.832908167,0.385404743,0,0.522639074,1
1,0,1,1,0.385281776,0,0.92436738,1
1,0,1,1,0.385490271,0,1,1
1,0,1,1,0.385313322,0,1,1
0,1,0,0,0.388984447,1,0,0
1,0,0,0,0.386158603,0,0,1
1,0,0,0,0.385961005,0,0,1
1,0,1,1,0.386459384,0,1,1
1,0,1,1,0.386410526,0,1,1
1,0,0,0,0.38642659,0,0,1
1,0,1,1,0.386414554,0,1,1
0,0,0,0,0.38624047,0,0,1
1,0,1,1,0.386180393,0,1,1
1,0,1,1,0.385893588,0,1,1
1,0,0.734336426,0.866632738,0.385981519,0,1,1
1,0,1,1,0.386481108,0,0.923101324,1
1,0,0.427357705,0.269295146,0.386035167,0,0.679967742,1
1,0,0.850281189,0.739828848,0.386865657,0,1,1
1,0,1,1,0.386543155,0,1,1
1,0,0,0,0.386056089,0,0,1
1,0,1,1,0.38623089,0,1,1
1,0,0,0,0.38629537,0,0,1
1,0,1,1,0.38670352,0,1,1
1,0,1,1,0.386370298,0,0.865112098,1
1,0,0,0,0.386102771,0,0,1
1,0,0,0,0.386002011,0,0,1
1,0,0,0,0.386320612,0,0,1
1,0,1,1,0.386203522,0,1,1
1,0,0.39102896,0.406962042,0.38634861,0,0.21422695,1
1,0,0,0,0.386217313,0,0,1
0,1,0,0,0.38982052,1,0,0
1,0,0.325267894,0.470099112,0.386105957,0,0,1
1,0,1,0.847651725,0.386598578,0,1,1
1,0,1,1,0.3862532,0,0.820564546,1
1,0,1,1,0.386366823,0,1,1
1,0,0,0,0.386547708,0,0,1
1,0,1,1,0.386078519,0,0.962903918,1
1,0,0,0,0.385948557,0,0,1
1,0,0.778386744,0.7096656,0.386246699,0,1,1
1,0,0.824186612,0.657322136,0.386194766,0,1,1
1,0,0.70779766,0.77067549,0.386121588,0,0.930748895,1
1,0,0.735815517,0.443651499,0.386006294,0,0.934369106,1
1,0,0.257005422,0.344476698,0.386191632,0,0.421746807,1
1,0,0.688979906,0.395009927,0.386409958,0,0.812089863,1
1,0,0.926401082,0.917974335,0.385719991,0,0.640822929,1
1,0,0.348320441,0.189848949,0.386347955,0,0.489618745,1
1,0,1,1,0.386261457,0,0.957617935,1
1,0,0.850890335,0.750308822,0.386050554,0,0.844710511,1
1,0,1,1,0.386358584,0,1,1
1,0,0,0,0.386294786,0,0,1
1,0,1,1,0.386154421,0,0.702711334,1
1,0,1,1,0.386099134,0,1,1
1,0,0,0.066519236,0.38619544,0,0,1
1,0,0.588711702,0.651908854,0.386090438,0,1,1
1,0,0,0,0.386079787,0,0,1
0,0,0,0,0.386053358,0,0,1
0,1,0,0,0.39042761,1,0,0
1,0,0,0,0.38635188,0,0,1
1,0,1,1,0.386431515,0,1,1
1,0,1,1,0.386059497,0,1,1
1,0,1,1,0.386327711,0,1,1
1,0,0,0,0.386415911,0,0,1
1,0,0.622315904,0.275787588,0.386305097,0,1,1
0,0,0,0,0.386619847,0,0,1
1,0,1,1,0.386205908,0,1,1
1,0,0,0,0.386583769,0,0,1
1,0,0.342509802,0.258379169,0.386433874,0,0.894812684,1
1,0,0,0,0.38652565,0,0,1
1,0,0.358482624,0.344565782,0.386376218,0,0.574060685,1
1,0,0.234034887,0.293744233,0.386235261,0,0,1
1,0,1,1,0.386376105,0,1,1
1,0,1,1,0.386219479,0,1,1
1,0,1,1,0.386020944,0,1,1
1,0,1,0.848464376,0.386531345,0,0.831834447,1
1,0,1,0.711703281,0.386075712,0,0.635486143,1
1,0,0,0,0.386229808,0,0,1
1,0,1,1,0.386245274,0,1,1
1,0,0.183151756,0.246447838,0.386710509,0,0,1
1,0,0,0,0.386353355,0,0,1
1,0,1,0.997317301,0.386381663,0,0.609884143,1
1,0,1,1,0.386031873,0,1,1
1,0,0,0,0.386314583,0,0,1
0,1,0,0,0.390233765,1,0,0
1,0,1,1,0.387725029,0,1,1
1,0,0,0,0.387062215,0,0,1
1,0,0.736649125,0.831404198,0.387221521,0,0.338933467,1
1,0,0,0,0.387282158,0,0,1
1,0,0,0,0.387792323,0,0,1
1,0,1,1,0.38696276,0,1,1
1,0,0,0,0.386883071,0,0,1
1,0,0.778242226,1,0.387184447,0,0.33326609,1
1,0,1,1,0.387204618,0,1,1
1,0,1,1,0.387108578,0,1,1
1,0,0.330258071,0.22711727,0.387233032,0,1,1
1,0,0,0,0.387134381,0,0,1
1,0,0,0,0.387243864,0,0,1
1,0,0.741724921,1,0.387586787,0,0,1
1,0,0.558327887,0.52333475,0.387096699,0,0.516276858,1
1,0,1,1,0.387252795,0,1,1
1,0,1,1,0.386915522,0,0.878586505,1
1,0,1,1,0.387301877,0,1,1
1,0,1,1,0.387454541,0,1,1
0,0,0,0,0.387399324,0,0,1
1,0,0.014789329,0.26605881,0.386837943,0,0,1
1,0,0.453053757,0.324474964,0.387354194,0,0.728450461,1
1,0,0,0,0.387257173,0,0,1
1,0,1,1,0.387276783,0,0.807786307,1
1,0,0.069714673,0.307282987,0.387558599,0,0.236591497,1
0,1,0,0,0.39052861,1,0,0
1,0,0,0,0.38743004,0,0,1
1,0,1,1,0.387475442,0,1,1
1,0,1,1,0.387405041,0,0.836933646,1
1,0,1,1,0.387575989,0,0.967139628,1
1,0,1,1,0.387279916,0,1,1
1,0,0.746461463,0.830996375,0.387699293,0,1,1
0,0,0,0,0.387496353,0,0,1
1,0,1,1,0.38804559,0,1,1
1,0,0,0,0.38765911,0,0,1
1,0,1,1,0.387690598,0,1,1
1,0,0.533403896,0.590060323,0.38771242,0,0.541120363,1
1,0,1,1,0.387549453,0,1,1
1,0,0.204910514,0.023482203,0.387494627,0,0,1
1,0,1,1,0.387580448,0,1,1
1,0,0.298234933,0.404564126,0.387476019,0,0.874633083,1
1,0,0.322493859,0.599320879,0.387650861,0,0.180593734,1
1,0,1,1,0.387956358,0,1,1
1,0,0,0,0.387486453,0,0,1
1,0,1,1,0.387697605,0,1,1
1,0,0.3516878,0.284905716,0.387614839,0,0.55977652,1
1,0,0.83264622,0.879069078,0.387221508,0,0.930266377,1
1,0,0.386334069,0.331333934,0.387529915,0,0.219104725,1
1,0,1,0.930605964,0.387750637,0,1,1
1,0,0.326138947,0.229379351,0.387632456,0,1,1
1,0,0.296560657,0.40432474,0.387706897,0,0.61648825,1
0,1,0,0,0.391099931,1,0,0
1,0,0.060933969,0,0.387911077,0,0.699603147,1
1,0,0.806990658,0.840642002,0.387851618,0,0.490701004,1
1,0,0.749601202,0.791130819,0.3875405,0,0,1
1,0,0.737662117,0.756454556,0.387871005,0,1,1
1,0,0.448011072,0.410867105,0.387596008,0,0.91882568,1
1,0,0.058687192,0.035090501,0.388108276,0,0.38863258,1
1,0,0,0,0.387438689,0,0,1
1,0,0.89210893,0.773959705,0.387720406,0,1,1
1,0,0,0,0.387903425,0,0,1
1,0,1,1,0.387862813,0,1,1
1,0,1,1,0.387733278,0,0.865261291,1
1,0,0.602403592,0.665583599,0.387681678,0,0.74806171,1
1,0,0.874052152,0.862742428,0.387722561,0,0.931923226,1
1,0,0.485334152,0.328582057,0.387774751,0,0.607756551,1
1,0,0.926834312,1,0.387565296,0,0.85622522,1
1,0,0,0,0.387664253,0,0,1
1,0,1,1,0.387768308,0,1,1
1,0,1,1,0.387622435,0,1,1
0,0,0,0,0.387800721,0,0,1
1,0,1,1,0.387964957,0,1,1
1,0,1,1,0.388087274,0,1,1
1,0,1,1,0.387537023,0,1,1
1,0,1,0.895102993,0.387435488,0,1,1
1,0,1,1,0.387573777,0,1,1
1,0,0,0,0.38759796,0,0.084240458,1
0,1,0,0,0.39182373,1,0,0
1,0,0,0,0.387758373,0,0,1
0,0,0,0,0.387739604,0,0,1
1,0,0,0,0.387530846,0,0,1
1,0,0.222300913,0,0.387855732,0,0.454170977,1
1,0,0,0,0.387366047,0,0,1
1,0,0.117834714,0.072128491,0.388133046,0,0.561161815,1
1,0,0.044085489,0.087673733,0.38749752,0,0,1
1,0,0,0,0.387687609,0,0,1
1,0,1,1,0.387598417,0,1,1
1,0,1,1,0.387698178,0,1,1
1,0,0.014183886,0,0.387825961,0,0,1
1,0,1,1,0.387573864,0,1,1
1,0,0,0,0.387237322,0,0,1
1,0,0,0,0.387507026,0,0,1
1,0,0.693636604,1,0.38746226,0,0,1
1,0,0,0,0.387685787,0,0,1
1,0,0.783570193,0.539436651,0.387365494,0,0.686881671,1
1,0,0.600582225,0.542482155,0.387886084,0,0.302325223,1
1,0,0.303834224,0.010288443,0.388044658,0,0.430081075,1
1,0,0.413419283,0.404261859,0.387855909,0,0,1
1,0,0,0,0.38764902,0,0,1
1,0,0.03189149,0.211392211,0.387745642,0,0,1
1,0,0.138444126,0.250298387,0.387569208,0,0,1
1,0,1,1,0.387601717,0,1,1
1,0,0,0,0.387709764,0,0,1
0,1,0,0,0.39133496,1,0,0
1,0,0,0,0.388921068,0,0,1
1,0,1,1,0.388793665,0,1,1
1,0,0,0,0.388677625,0,0,1
1,0,1,1,0.388977962,0,1,1
1,0,1,1,0.388785529,0,0.697869821,1
1,0,0.637134171,0.654935238,0.389038298,0,0.830118799,1
1,0,1,1,0.388887596,0,1,1
1,0,0,0,0.389107747,0,0,1
1,0,1,1,0.388618912,0,1,1
1,0,1,1,0.388742554,0,1,1
1,0,1,1,0.388549196,0,1,1
1,0,1,0.93969344,0.388802864,0,1,1
1,0,0.363337999,0.518695614,0.388703926,0,0.247454033,1
1,0,0,0,0.389169977,0,0.522390183,1
1,0,1,1,0.388431352,0,1,1
1,0,1,1,0.388302577,0,1,1
1,0,0.605114146,0.450894408,0.388621478,0,1,1
1,0,0.326438166,0.117833172,0.388845729,0,0.90408223,1
1,0,0,0,0.388824364,0,0,1
0,0,0,0,0.388799285,0,0,1
1,0,1,1,0.388828195,0,1,1
1,0,1,1,0.388893627,0,1,1
1,0,1,1,0.388701341,0,1,1
1,0,1,1,0.388542138,0,1,1
1,0,0.89804314,0.30027841,0.388649134,0,1,1
0,1,0,0,0.391777268,1,0,0
1,0,1,1,0.388851267,0,0.904741009,1
1,0,1,1,0.388920985,0,1,1
1,0,0.55456739,0.821601064,0.38873496,0,0.164378546,1
1,0,1,0.7870895,0.389006445,0,1,1
1,0,0.105298217,0.249247174,0.388762691,0,0,1
1,0,0.785940569,1,0.38893093,0,0.448555217,1
1,0,1,1,0.388609195,0,0.871585155,1
1,0,1,1,0.388588093,0,0.649633944,1
0,0,0,0,0.388876265,0,0,1
1,0,0.397542055,0.417961983,0.388854462,0,0.400821424,1
1,0,0,0,0.388802461,0,0,1
1,0,1,1,0.388948344,0,1,1
1,0,0,0,0.388876397,0,0,1
